project_id,display_name,project_name,chain,metric_name,sample_date,measurement_period,amount
owZ14rxpDWPBMxBXsdu3ybsF/7IsdtcyAz5JpAp8sb0=,Multichaintools,0xeb6d215732b1ed881e718faa8bf8b4b88a94edf021efa9a3cf3e2cc3c22b0961,SWELL,qualified_addresses_monthly,2025-03-01,Mar 2025,2.0
FtR3yU/WmvB77sgIAosTTO8ZpYKa4lUQU9iXu5XQjWI=,The Button,0xe2ef3fbfd10df401a0221939359e96af29805db8936c1199ae7532262c69ec5f,WORLDCHAIN,qualified_addresses_monthly,2025-03-01,Mar 2025,9925.0
ZpLND65a7Iy7VJrIjdjCjrQzAFi4JaJpkYeg3DJlrsE=,Layer3,0x91a4420e2fcc8311e97dad480f201a8ce221f2cd64c2de77280cbcc6ce193752,BASE,internal_transactions_monthly,2025-03-01,Mar 2025,46209.0
JTetyUvTgu3P3fKekPJHOjCG1Uuv2TfuDHm9hjADzPM=,Hop Protocol,0x149bc5c396fd3dccac39c92164bb6b8bccc4d215321b58e241af07a76616e031,BASE,contract_invocations_monthly,2025-03-01,Mar 2025,4878.0
d2qAcqLwm9Th/Omlj96c9SrgZQgf6m2i/XcPE+Vb7Cs=,Native,0x857c78f111b50455cff5d1a4e1ffeaf1927a3ed9f671ab09851de3357c906a14,BASE,account_abstraction_userops_monthly,2025-03-01,Mar 2025,3.0
lWJtSU1/x0pxa2x/PDlxUrIjG951wWu6c2WXiUCUKO4=,Compound Finance,0xd3d00c946f62ac8cf49a85e3ab7d295d3b56f68d0b9f1fa4d595742fa372cf78,OPTIMISM,account_abstraction_userops_monthly,2025-03-01,Mar 2025,9.0
iNNzyDb1b6aPQ291ha6SmzQdeiZctC/fFM3CohvMmXI=,JOOCE,0xdce84cb69d195ad28d7dcf878c7b43b284b7f5c2d2df5c0bc0f1e6d486bad786,BASE,gas_fees_monthly,2025-03-01,Mar 2025,0.03632908446020414
2d1UftVv4xC+BHialsxoPjC1WJDySvOpnH9o+3sQFYc=,rhinofi,0x85bef37b528ec9d7e1a9cb864e298e3c117071507acd3f522c28561435d167f5,BASE,gas_fees_monthly,2025-03-01,Mar 2025,0.0070522739569578744
d2qAcqLwm9Th/Omlj96c9SrgZQgf6m2i/XcPE+Vb7Cs=,Native,0x857c78f111b50455cff5d1a4e1ffeaf1927a3ed9f671ab09851de3357c906a14,BASE,gas_fees_monthly,2025-03-01,Mar 2025,0.0016003379807370724
lWJtSU1/x0pxa2x/PDlxUrIjG951wWu6c2WXiUCUKO4=,Compound Finance,0xd3d00c946f62ac8cf49a85e3ab7d295d3b56f68d0b9f1fa4d595742fa372cf78,OPTIMISM,gas_fees_monthly,2025-03-01,Mar 2025,0.8522098502411737
JTetyUvTgu3P3fKekPJHOjCG1Uuv2TfuDHm9hjADzPM=,Hop Protocol,0x149bc5c396fd3dccac39c92164bb6b8bccc4d215321b58e241af07a76616e031,BASE,average_tvl_monthly,2025-03-01,Mar 2025,319577.95478516124
hSUAWNh7jdMR5J2GGAWBBZ52xM4FlCbKv71kSx4hqY4=,Arrows,0x50b442d0244a351acff81a3efa0824983cb4488118af2462488c3376e72ad898,BASE,active_farcaster_users_monthly,2025-03-01,Mar 2025,306.0
sMEYAIHyC7RMbAjCcImJti3PrNJCoQPycDnIfVBvxiI=,RubyScore,0x482720e73e91229b5f7d5e2d80a54eb8a722309c26dba03355359788b18f4373,ZORA,active_farcaster_users_monthly,2025-03-01,Mar 2025,604.0
b7muW3E2hHlOFEZs7c+McXNU+W3S2DAxZdpAKlO4xgA=,Collectr,0x8425bbc8232af955e04d40e708e489a37826ea0d503951368cb8fb8f489bdf14,BASE,active_farcaster_users_monthly,2025-03-01,Mar 2025,13.0
a0PyEDtZEEjxDRe7zWNpHP+358umEogD6bQI1XfI2eY=,zkCodex,0x7a4bb37bc7997b8e9b34775164682ff1f441b716cd235f2e7cdce76677b66007,WORLDCHAIN,active_farcaster_users_monthly,2025-03-01,Mar 2025,5.0
FtR3yU/WmvB77sgIAosTTO8ZpYKa4lUQU9iXu5XQjWI=,The Button,0xe2ef3fbfd10df401a0221939359e96af29805db8936c1199ae7532262c69ec5f,WORLDCHAIN,active_worldchain_verified_addresses_monthly,2025-03-01,Mar 2025,9925.0
lWJtSU1/x0pxa2x/PDlxUrIjG951wWu6c2WXiUCUKO4=,Compound Finance,0xd3d00c946f62ac8cf49a85e3ab7d295d3b56f68d0b9f1fa4d595742fa372cf78,OPTIMISM,active_addresses_monthly,2025-03-01,Mar 2025,15086.0
d2qAcqLwm9Th/Omlj96c9SrgZQgf6m2i/XcPE+Vb7Cs=,Native,0x857c78f111b50455cff5d1a4e1ffeaf1927a3ed9f671ab09851de3357c906a14,BASE,active_addresses_monthly,2025-03-01,Mar 2025,126.0
2d1UftVv4xC+BHialsxoPjC1WJDySvOpnH9o+3sQFYc=,rhinofi,0x85bef37b528ec9d7e1a9cb864e298e3c117071507acd3f522c28561435d167f5,BASE,qualified_addresses_monthly,2025-03-01,Mar 2025,1474.0
iNNzyDb1b6aPQ291ha6SmzQdeiZctC/fFM3CohvMmXI=,JOOCE,0xdce84cb69d195ad28d7dcf878c7b43b284b7f5c2d2df5c0bc0f1e6d486bad786,BASE,qualified_addresses_monthly,2025-03-01,Mar 2025,33.0
dk1gwy0G/dP9SOcyolL+bfgPQJ0ngqXF6ro9qyQdGwo=,Air3,0xf9ebb0464e7162627ab3de5fe03a21c879e932233e1453f2139c2126eb93f72e,FRAX,transactions_monthly,2025-03-01,Mar 2025,2.0
zpXh+xI4A77C9Y/ortXA0jU/33Zj+QztUOpW3hJ+w8A=,L2Pass,0xe20f59eb1c8f9cb72e07b8d0f067bac997614fd6db06d8c031c5c9235f760dcc,ZORA,transactions_monthly,2025-03-01,Mar 2025,113.0
0eM1b8HKnTMw5hgzgPw3l3m4A4wwTQd/0e1rFWNPz8o=,NFTs2Me,0xd54e1032bf16d649f8f8f0a7da42a249966ad4a270b4c17b24ded1e32c97b2bf,ZORA,internal_transactions_monthly,2025-03-01,Mar 2025,28.0
ZpLND65a7Iy7VJrIjdjCjrQzAFi4JaJpkYeg3DJlrsE=,Layer3,0x91a4420e2fcc8311e97dad480f201a8ce221f2cd64c2de77280cbcc6ce193752,BASE,gas_fees_monthly,2025-03-01,Mar 2025,1.7744925660583362
owZ14rxpDWPBMxBXsdu3ybsF/7IsdtcyAz5JpAp8sb0=,Multichaintools,0xeb6d215732b1ed881e718faa8bf8b4b88a94edf021efa9a3cf3e2cc3c22b0961,SWELL,gas_fees_monthly,2025-03-01,Mar 2025,5.684134762121001e-06
JTetyUvTgu3P3fKekPJHOjCG1Uuv2TfuDHm9hjADzPM=,Hop Protocol,0x149bc5c396fd3dccac39c92164bb6b8bccc4d215321b58e241af07a76616e031,BASE,gas_fees_monthly,2025-03-01,Mar 2025,0.017233774694127527
lWJtSU1/x0pxa2x/PDlxUrIjG951wWu6c2WXiUCUKO4=,Compound Finance,0xd3d00c946f62ac8cf49a85e3ab7d295d3b56f68d0b9f1fa4d595742fa372cf78,OPTIMISM,active_farcaster_users_monthly,2025-03-01,Mar 2025,6150.0
d2qAcqLwm9Th/Omlj96c9SrgZQgf6m2i/XcPE+Vb7Cs=,Native,0x857c78f111b50455cff5d1a4e1ffeaf1927a3ed9f671ab09851de3357c906a14,BASE,active_farcaster_users_monthly,2025-03-01,Mar 2025,99.0
JTetyUvTgu3P3fKekPJHOjCG1Uuv2TfuDHm9hjADzPM=,Hop Protocol,0x149bc5c396fd3dccac39c92164bb6b8bccc4d215321b58e241af07a76616e031,BASE,active_addresses_monthly,2025-03-01,Mar 2025,2625.0
0eM1b8HKnTMw5hgzgPw3l3m4A4wwTQd/0e1rFWNPz8o=,NFTs2Me,0xd54e1032bf16d649f8f8f0a7da42a249966ad4a270b4c17b24ded1e32c97b2bf,ZORA,gas_fees_monthly,2025-03-01,Mar 2025,0.0032674902712967004
iIMEOuxGnuaO43gAf8QE1TzOYCV17wclaM9WDTjGGgM=,Robots.Farm,0xf6d85abeac025b1e33f6ae3402557762e65cc437d0a3d03673d71a4d1236f8f4,SONEIUM,gas_fees_monthly,2025-03-01,Mar 2025,0.0031509223662291486
JvriFQ0NlFxB3+GIDPJQShc9f52TRc/cmOcLdzUPgL4=,Rainbow (Rainbow Router),0xffffeb1d3576c1e847701c225975ee1a10259e05366b477e98fea7a47c5e5896,ZORA,gas_fees_monthly,2025-03-01,Mar 2025,3.801996897197e-06
zpXh+xI4A77C9Y/ortXA0jU/33Zj+QztUOpW3hJ+w8A=,L2Pass,0xe20f59eb1c8f9cb72e07b8d0f067bac997614fd6db06d8c031c5c9235f760dcc,ZORA,gas_fees_transaction_level_only_monthly,2025-03-01,Mar 2025,2.927586925902301e-05
dk1gwy0G/dP9SOcyolL+bfgPQJ0ngqXF6ro9qyQdGwo=,Air3,0xf9ebb0464e7162627ab3de5fe03a21c879e932233e1453f2139c2126eb93f72e,FRAX,gas_fees_transaction_level_only_monthly,2025-03-01,Mar 2025,1.97834724664e-07
2d1UftVv4xC+BHialsxoPjC1WJDySvOpnH9o+3sQFYc=,rhinofi,0x85bef37b528ec9d7e1a9cb864e298e3c117071507acd3f522c28561435d167f5,BASE,active_farcaster_users_monthly,2025-03-01,Mar 2025,1474.0
iNNzyDb1b6aPQ291ha6SmzQdeiZctC/fFM3CohvMmXI=,JOOCE,0xdce84cb69d195ad28d7dcf878c7b43b284b7f5c2d2df5c0bc0f1e6d486bad786,BASE,active_farcaster_users_monthly,2025-03-01,Mar 2025,33.0
0eM1b8HKnTMw5hgzgPw3l3m4A4wwTQd/0e1rFWNPz8o=,NFTs2Me,0xd54e1032bf16d649f8f8f0a7da42a249966ad4a270b4c17b24ded1e32c97b2bf,ZORA,amortized_contract_invocations_monthly,2025-03-01,Mar 2025,8672.0
JvriFQ0NlFxB3+GIDPJQShc9f52TRc/cmOcLdzUPgL4=,Rainbow (Rainbow Router),0xffffeb1d3576c1e847701c225975ee1a10259e05366b477e98fea7a47c5e5896,ZORA,amortized_contract_invocations_monthly,2025-03-01,Mar 2025,659.0
iIMEOuxGnuaO43gAf8QE1TzOYCV17wclaM9WDTjGGgM=,Robots.Farm,0xf6d85abeac025b1e33f6ae3402557762e65cc437d0a3d03673d71a4d1236f8f4,SONEIUM,amortized_contract_invocations_monthly,2025-03-01,Mar 2025,3356.0
0eM1b8HKnTMw5hgzgPw3l3m4A4wwTQd/0e1rFWNPz8o=,NFTs2Me,0xd54e1032bf16d649f8f8f0a7da42a249966ad4a270b4c17b24ded1e32c97b2bf,ZORA,qualified_addresses_monthly,2025-03-01,Mar 2025,202.0
iIMEOuxGnuaO43gAf8QE1TzOYCV17wclaM9WDTjGGgM=,Robots.Farm,0xf6d85abeac025b1e33f6ae3402557762e65cc437d0a3d03673d71a4d1236f8f4,SONEIUM,qualified_addresses_monthly,2025-03-01,Mar 2025,109.0
JvriFQ0NlFxB3+GIDPJQShc9f52TRc/cmOcLdzUPgL4=,Rainbow (Rainbow Router),0xffffeb1d3576c1e847701c225975ee1a10259e05366b477e98fea7a47c5e5896,ZORA,qualified_addresses_monthly,2025-03-01,Mar 2025,101.0
hSUAWNh7jdMR5J2GGAWBBZ52xM4FlCbKv71kSx4hqY4=,Arrows,0x50b442d0244a351acff81a3efa0824983cb4488118af2462488c3376e72ad898,BASE,internal_transactions_monthly,2025-03-01,Mar 2025,13.0
b7muW3E2hHlOFEZs7c+McXNU+W3S2DAxZdpAKlO4xgA=,Collectr,0x8425bbc8232af955e04d40e708e489a37826ea0d503951368cb8fb8f489bdf14,BASE,internal_transactions_monthly,2025-03-01,Mar 2025,51.0
JTetyUvTgu3P3fKekPJHOjCG1Uuv2TfuDHm9hjADzPM=,Hop Protocol,0x149bc5c396fd3dccac39c92164bb6b8bccc4d215321b58e241af07a76616e031,BASE,internal_transactions_monthly,2025-03-01,Mar 2025,3604.0
JTetyUvTgu3P3fKekPJHOjCG1Uuv2TfuDHm9hjADzPM=,Hop Protocol,0x149bc5c396fd3dccac39c92164bb6b8bccc4d215321b58e241af07a76616e031,BASE,active_farcaster_users_monthly,2025-03-01,Mar 2025,153.0
FtR3yU/WmvB77sgIAosTTO8ZpYKa4lUQU9iXu5XQjWI=,The Button,0xe2ef3fbfd10df401a0221939359e96af29805db8936c1199ae7532262c69ec5f,WORLDCHAIN,amortized_contract_invocations_monthly,2025-03-01,Mar 2025,66911.0
2d1UftVv4xC+BHialsxoPjC1WJDySvOpnH9o+3sQFYc=,rhinofi,0x85bef37b528ec9d7e1a9cb864e298e3c117071507acd3f522c28561435d167f5,BASE,amortized_contract_invocations_monthly,2025-03-01,Mar 2025,18418.5
iNNzyDb1b6aPQ291ha6SmzQdeiZctC/fFM3CohvMmXI=,JOOCE,0xdce84cb69d195ad28d7dcf878c7b43b284b7f5c2d2df5c0bc0f1e6d486bad786,BASE,amortized_contract_invocations_monthly,2025-03-01,Mar 2025,1679.0
JTetyUvTgu3P3fKekPJHOjCG1Uuv2TfuDHm9hjADzPM=,Hop Protocol,0x149bc5c396fd3dccac39c92164bb6b8bccc4d215321b58e241af07a76616e031,BASE,qualified_addresses_monthly,2025-03-01,Mar 2025,153.0
d2qAcqLwm9Th/Omlj96c9SrgZQgf6m2i/XcPE+Vb7Cs=,Native,0x857c78f111b50455cff5d1a4e1ffeaf1927a3ed9f671ab09851de3357c906a14,BASE,internal_transactions_monthly,2025-03-01,Mar 2025,14.0
lWJtSU1/x0pxa2x/PDlxUrIjG951wWu6c2WXiUCUKO4=,Compound Finance,0xd3d00c946f62ac8cf49a85e3ab7d295d3b56f68d0b9f1fa4d595742fa372cf78,OPTIMISM,internal_transactions_monthly,2025-03-01,Mar 2025,7114.0
b7muW3E2hHlOFEZs7c+McXNU+W3S2DAxZdpAKlO4xgA=,Collectr,0x8425bbc8232af955e04d40e708e489a37826ea0d503951368cb8fb8f489bdf14,BASE,contract_invocations_monthly,2025-03-01,Mar 2025,94.0
hSUAWNh7jdMR5J2GGAWBBZ52xM4FlCbKv71kSx4hqY4=,Arrows,0x50b442d0244a351acff81a3efa0824983cb4488118af2462488c3376e72ad898,BASE,contract_invocations_monthly,2025-03-01,Mar 2025,4648.0
sMEYAIHyC7RMbAjCcImJti3PrNJCoQPycDnIfVBvxiI=,RubyScore,0x482720e73e91229b5f7d5e2d80a54eb8a722309c26dba03355359788b18f4373,ZORA,contract_invocations_monthly,2025-03-01,Mar 2025,13228.0
a0PyEDtZEEjxDRe7zWNpHP+358umEogD6bQI1XfI2eY=,zkCodex,0x7a4bb37bc7997b8e9b34775164682ff1f441b716cd235f2e7cdce76677b66007,WORLDCHAIN,contract_invocations_monthly,2025-03-01,Mar 2025,18.0
d2qAcqLwm9Th/Omlj96c9SrgZQgf6m2i/XcPE+Vb7Cs=,Native,0x857c78f111b50455cff5d1a4e1ffeaf1927a3ed9f671ab09851de3357c906a14,BASE,contract_invocations_monthly,2025-03-01,Mar 2025,329.0
lWJtSU1/x0pxa2x/PDlxUrIjG951wWu6c2WXiUCUKO4=,Compound Finance,0xd3d00c946f62ac8cf49a85e3ab7d295d3b56f68d0b9f1fa4d595742fa372cf78,OPTIMISM,contract_invocations_monthly,2025-03-01,Mar 2025,43234.0
JTetyUvTgu3P3fKekPJHOjCG1Uuv2TfuDHm9hjADzPM=,Hop Protocol,0x149bc5c396fd3dccac39c92164bb6b8bccc4d215321b58e241af07a76616e031,BASE,account_abstraction_userops_monthly,2025-03-01,Mar 2025,1.0
iNNzyDb1b6aPQ291ha6SmzQdeiZctC/fFM3CohvMmXI=,JOOCE,0xdce84cb69d195ad28d7dcf878c7b43b284b7f5c2d2df5c0bc0f1e6d486bad786,BASE,account_abstraction_userops_monthly,2025-03-01,Mar 2025,2.0
FtR3yU/WmvB77sgIAosTTO8ZpYKa4lUQU9iXu5XQjWI=,The Button,0xe2ef3fbfd10df401a0221939359e96af29805db8936c1199ae7532262c69ec5f,WORLDCHAIN,gas_fees_monthly,2025-03-01,Mar 2025,0.0011843609216645181
lWJtSU1/x0pxa2x/PDlxUrIjG951wWu6c2WXiUCUKO4=,Compound Finance,0xd3d00c946f62ac8cf49a85e3ab7d295d3b56f68d0b9f1fa4d595742fa372cf78,OPTIMISM,amortized_contract_invocations_monthly,2025-03-01,Mar 2025,39681.5
d2qAcqLwm9Th/Omlj96c9SrgZQgf6m2i/XcPE+Vb7Cs=,Native,0x857c78f111b50455cff5d1a4e1ffeaf1927a3ed9f671ab09851de3357c906a14,BASE,amortized_contract_invocations_monthly,2025-03-01,Mar 2025,323.5
hSUAWNh7jdMR5J2GGAWBBZ52xM4FlCbKv71kSx4hqY4=,Arrows,0x50b442d0244a351acff81a3efa0824983cb4488118af2462488c3376e72ad898,BASE,active_addresses_monthly,2025-03-01,Mar 2025,336.0
sMEYAIHyC7RMbAjCcImJti3PrNJCoQPycDnIfVBvxiI=,RubyScore,0x482720e73e91229b5f7d5e2d80a54eb8a722309c26dba03355359788b18f4373,ZORA,active_addresses_monthly,2025-03-01,Mar 2025,2092.0
b7muW3E2hHlOFEZs7c+McXNU+W3S2DAxZdpAKlO4xgA=,Collectr,0x8425bbc8232af955e04d40e708e489a37826ea0d503951368cb8fb8f489bdf14,BASE,active_addresses_monthly,2025-03-01,Mar 2025,40.0
a0PyEDtZEEjxDRe7zWNpHP+358umEogD6bQI1XfI2eY=,zkCodex,0x7a4bb37bc7997b8e9b34775164682ff1f441b716cd235f2e7cdce76677b66007,WORLDCHAIN,active_addresses_monthly,2025-03-01,Mar 2025,9.0
H1pIjfqCT8xzlHMlaFHPzR6b0EldhZTnCHqhnYGVLIY=,Arkada,0x5962ef9e4955bc4cd4c6ed080c55879be9ee2dddb1b7cd37d72182a142dc9eab,SONEIUM,transactions_monthly,2025-03-01,Mar 2025,89168.0
a0PyEDtZEEjxDRe7zWNpHP+358umEogD6bQI1XfI2eY=,zkCodex,0x7a4bb37bc7997b8e9b34775164682ff1f441b716cd235f2e7cdce76677b66007,INK,transactions_monthly,2025-03-01,Mar 2025,264.0
FtR3yU/WmvB77sgIAosTTO8ZpYKa4lUQU9iXu5XQjWI=,The Button,0xe2ef3fbfd10df401a0221939359e96af29805db8936c1199ae7532262c69ec5f,WORLDCHAIN,internal_transactions_monthly,2025-03-01,Mar 2025,66272.0
0eM1b8HKnTMw5hgzgPw3l3m4A4wwTQd/0e1rFWNPz8o=,NFTs2Me,0xd54e1032bf16d649f8f8f0a7da42a249966ad4a270b4c17b24ded1e32c97b2bf,ZORA,contract_invocations_monthly,2025-03-01,Mar 2025,8686.0
iIMEOuxGnuaO43gAf8QE1TzOYCV17wclaM9WDTjGGgM=,Robots.Farm,0xf6d85abeac025b1e33f6ae3402557762e65cc437d0a3d03673d71a4d1236f8f4,SONEIUM,contract_invocations_monthly,2025-03-01,Mar 2025,3356.0
JvriFQ0NlFxB3+GIDPJQShc9f52TRc/cmOcLdzUPgL4=,Rainbow (Rainbow Router),0xffffeb1d3576c1e847701c225975ee1a10259e05366b477e98fea7a47c5e5896,ZORA,contract_invocations_monthly,2025-03-01,Mar 2025,659.0
owZ14rxpDWPBMxBXsdu3ybsF/7IsdtcyAz5JpAp8sb0=,Multichaintools,0xeb6d215732b1ed881e718faa8bf8b4b88a94edf021efa9a3cf3e2cc3c22b0961,SWELL,contract_invocations_monthly,2025-03-01,Mar 2025,64.0
ZpLND65a7Iy7VJrIjdjCjrQzAFi4JaJpkYeg3DJlrsE=,Layer3,0x91a4420e2fcc8311e97dad480f201a8ce221f2cd64c2de77280cbcc6ce193752,BASE,contract_invocations_monthly,2025-03-01,Mar 2025,832500.0
2d1UftVv4xC+BHialsxoPjC1WJDySvOpnH9o+3sQFYc=,rhinofi,0x85bef37b528ec9d7e1a9cb864e298e3c117071507acd3f522c28561435d167f5,BASE,contract_invocations_monthly,2025-03-01,Mar 2025,18419.0
iNNzyDb1b6aPQ291ha6SmzQdeiZctC/fFM3CohvMmXI=,JOOCE,0xdce84cb69d195ad28d7dcf878c7b43b284b7f5c2d2df5c0bc0f1e6d486bad786,BASE,contract_invocations_monthly,2025-03-01,Mar 2025,2008.0
hSUAWNh7jdMR5J2GGAWBBZ52xM4FlCbKv71kSx4hqY4=,Arrows,0x50b442d0244a351acff81a3efa0824983cb4488118af2462488c3376e72ad898,BASE,account_abstraction_userops_monthly,2025-03-01,Mar 2025,8.0
b7muW3E2hHlOFEZs7c+McXNU+W3S2DAxZdpAKlO4xgA=,Collectr,0x8425bbc8232af955e04d40e708e489a37826ea0d503951368cb8fb8f489bdf14,BASE,gas_fees_monthly,2025-03-01,Mar 2025,6.0570237386516e-05
hSUAWNh7jdMR5J2GGAWBBZ52xM4FlCbKv71kSx4hqY4=,Arrows,0x50b442d0244a351acff81a3efa0824983cb4488118af2462488c3376e72ad898,BASE,gas_fees_monthly,2025-03-01,Mar 2025,0.0073882972169560975
sMEYAIHyC7RMbAjCcImJti3PrNJCoQPycDnIfVBvxiI=,RubyScore,0x482720e73e91229b5f7d5e2d80a54eb8a722309c26dba03355359788b18f4373,ZORA,gas_fees_monthly,2025-03-01,Mar 2025,0.00044540148550560864
a0PyEDtZEEjxDRe7zWNpHP+358umEogD6bQI1XfI2eY=,zkCodex,0x7a4bb37bc7997b8e9b34775164682ff1f441b716cd235f2e7cdce76677b66007,WORLDCHAIN,gas_fees_monthly,2025-03-01,Mar 2025,8.931473885186e-06
lWJtSU1/x0pxa2x/PDlxUrIjG951wWu6c2WXiUCUKO4=,Compound Finance,0xd3d00c946f62ac8cf49a85e3ab7d295d3b56f68d0b9f1fa4d595742fa372cf78,OPTIMISM,average_tvl_monthly,2025-03-01,Mar 2025,37203964.24708323
ZpLND65a7Iy7VJrIjdjCjrQzAFi4JaJpkYeg3DJlrsE=,Layer3,0x91a4420e2fcc8311e97dad480f201a8ce221f2cd64c2de77280cbcc6ce193752,BASE,active_farcaster_users_monthly,2025-03-01,Mar 2025,19731.0
owZ14rxpDWPBMxBXsdu3ybsF/7IsdtcyAz5JpAp8sb0=,Multichaintools,0xeb6d215732b1ed881e718faa8bf8b4b88a94edf021efa9a3cf3e2cc3c22b0961,SWELL,active_farcaster_users_monthly,2025-03-01,Mar 2025,2.0
ZpLND65a7Iy7VJrIjdjCjrQzAFi4JaJpkYeg3DJlrsE=,Layer3,0x91a4420e2fcc8311e97dad480f201a8ce221f2cd64c2de77280cbcc6ce193752,BASE,amortized_contract_invocations_monthly,2025-03-01,Mar 2025,809761.5
owZ14rxpDWPBMxBXsdu3ybsF/7IsdtcyAz5JpAp8sb0=,Multichaintools,0xeb6d215732b1ed881e718faa8bf8b4b88a94edf021efa9a3cf3e2cc3c22b0961,SWELL,amortized_contract_invocations_monthly,2025-03-01,Mar 2025,64.0
sMEYAIHyC7RMbAjCcImJti3PrNJCoQPycDnIfVBvxiI=,RubyScore,0x482720e73e91229b5f7d5e2d80a54eb8a722309c26dba03355359788b18f4373,ZORA,amortized_contract_invocations_monthly,2025-03-01,Mar 2025,13228.0
hSUAWNh7jdMR5J2GGAWBBZ52xM4FlCbKv71kSx4hqY4=,Arrows,0x50b442d0244a351acff81a3efa0824983cb4488118af2462488c3376e72ad898,BASE,amortized_contract_invocations_monthly,2025-03-01,Mar 2025,4645.5
b7muW3E2hHlOFEZs7c+McXNU+W3S2DAxZdpAKlO4xgA=,Collectr,0x8425bbc8232af955e04d40e708e489a37826ea0d503951368cb8fb8f489bdf14,BASE,amortized_contract_invocations_monthly,2025-03-01,Mar 2025,68.5
a0PyEDtZEEjxDRe7zWNpHP+358umEogD6bQI1XfI2eY=,zkCodex,0x7a4bb37bc7997b8e9b34775164682ff1f441b716cd235f2e7cdce76677b66007,WORLDCHAIN,amortized_contract_invocations_monthly,2025-03-01,Mar 2025,18.0
iIMEOuxGnuaO43gAf8QE1TzOYCV17wclaM9WDTjGGgM=,Robots.Farm,0xf6d85abeac025b1e33f6ae3402557762e65cc437d0a3d03673d71a4d1236f8f4,SONEIUM,active_addresses_monthly,2025-03-01,Mar 2025,198.0
0eM1b8HKnTMw5hgzgPw3l3m4A4wwTQd/0e1rFWNPz8o=,NFTs2Me,0xd54e1032bf16d649f8f8f0a7da42a249966ad4a270b4c17b24ded1e32c97b2bf,ZORA,active_addresses_monthly,2025-03-01,Mar 2025,3200.0
JvriFQ0NlFxB3+GIDPJQShc9f52TRc/cmOcLdzUPgL4=,Rainbow (Rainbow Router),0xffffeb1d3576c1e847701c225975ee1a10259e05366b477e98fea7a47c5e5896,ZORA,active_addresses_monthly,2025-03-01,Mar 2025,234.0
lWJtSU1/x0pxa2x/PDlxUrIjG951wWu6c2WXiUCUKO4=,Compound Finance,0xd3d00c946f62ac8cf49a85e3ab7d295d3b56f68d0b9f1fa4d595742fa372cf78,OPTIMISM,qualified_addresses_monthly,2025-03-01,Mar 2025,6150.0
d2qAcqLwm9Th/Omlj96c9SrgZQgf6m2i/XcPE+Vb7Cs=,Native,0x857c78f111b50455cff5d1a4e1ffeaf1927a3ed9f671ab09851de3357c906a14,BASE,qualified_addresses_monthly,2025-03-01,Mar 2025,99.0
FtR3yU/WmvB77sgIAosTTO8ZpYKa4lUQU9iXu5XQjWI=,The Button,0xe2ef3fbfd10df401a0221939359e96af29805db8936c1199ae7532262c69ec5f,WORLDCHAIN,contract_invocations_monthly,2025-03-01,Mar 2025,66911.0
ZpLND65a7Iy7VJrIjdjCjrQzAFi4JaJpkYeg3DJlrsE=,Layer3,0x91a4420e2fcc8311e97dad480f201a8ce221f2cd64c2de77280cbcc6ce193752,BASE,account_abstraction_userops_monthly,2025-03-01,Mar 2025,732.0
FtR3yU/WmvB77sgIAosTTO8ZpYKa4lUQU9iXu5XQjWI=,The Button,0xe2ef3fbfd10df401a0221939359e96af29805db8936c1199ae7532262c69ec5f,WORLDCHAIN,worldchain_events_monthly,2025-03-01,Mar 2025,66272.0
owZ14rxpDWPBMxBXsdu3ybsF/7IsdtcyAz5JpAp8sb0=,Multichaintools,0xeb6d215732b1ed881e718faa8bf8b4b88a94edf021efa9a3cf3e2cc3c22b0961,SWELL,gas_fees_transaction_level_only_monthly,2025-03-01,Mar 2025,5.684134762121e-06
shVzoDEk43o/o3eLSpahwHfj/tn5zrcHqS8SYUzufrA=,HAMsters,0x17192aa9ad034d44d99abdcea664c21532e69f865eb7824d10db09e94e7418da,BASE,gas_fees_transaction_level_only_monthly,2025-03-01,Mar 2025,0.010153965532954279
rb2UtsHsdjrP44lrniVF9ja6m62SEPB0g39/O2m53U4=,Travenesia,0xb6a587b5b85b1c70847442e3b4a84cecfb55aedd286628a85fbb12770ceb7018,OPTIMISM,gas_fees_transaction_level_only_monthly,2025-03-01,Mar 2025,9.5192195608e-08
SUaETe9RSmxA6e5SBseHYYZJylEoxPRSMrdjhHoh55I=,PinSave,0x92f33d0611c514cafbf54780ec7925a6080a37a192683444c30116cb099d95e7,OPTIMISM,gas_fees_transaction_level_only_monthly,2025-03-01,Mar 2025,5.1784213728e-08
5JISU2Dd3upAAQxpI6eEKNuI/pWdKGu5Z36klLtZvXc=,Meson Finance,0xdc28e29764ca79368f426f106458f2c427392e32d088b04f4c372ab51b25d2cf,BOB,gas_fees_monthly,2025-03-01,Mar 2025,0.0004427360773154682
0eM1b8HKnTMw5hgzgPw3l3m4A4wwTQd/0e1rFWNPz8o=,NFTs2Me,0xd54e1032bf16d649f8f8f0a7da42a249966ad4a270b4c17b24ded1e32c97b2bf,ZORA,gas_fees_transaction_level_only_monthly,2025-03-01,Mar 2025,0.0032612592499090065
zpXh+xI4A77C9Y/ortXA0jU/33Zj+QztUOpW3hJ+w8A=,L2Pass,0xe20f59eb1c8f9cb72e07b8d0f067bac997614fd6db06d8c031c5c9235f760dcc,OPTIMISM,active_farcaster_users_monthly,2025-03-01,Mar 2025,19.0
